id,customerId,amount,paymentMethod,status,city,state,timestamp,hour,dayOfWeek,timeSincePrevTxn,amountPercentile,customerAvgAmount,velocity24h,isUnusualHour,isHighAmount,isHighVelocity,isGeoAnomaly,isRapidFire,isSuspicious,anomalyScore,scoreSignals
TXN-mm23fa5x-fd81,CUS-1466,622.09,credit_card,approved,Cancún,Quintana Roo,2026-01-09T08:02:29.874Z,8,5,376575.393,31,1645.59,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa5x-e4b6,CUS-1374,1490.77,oxxo,declined,Cancún,Quintana Roo,2026-01-09T08:08:19.069Z,8,5,,78,1490.77,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa5x-24b8,CUS-0256,730.63,oxxo,approved,Mérida,Yucatán,2026-01-09T08:17:21.063Z,8,5,603960.636,39,2082.71,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-3c60,CUS-0747,285.45,spei,declined,Monterrey,Nuevo León,2026-01-09T08:29:22.941Z,8,5,,4,285.45,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-8c38,CUS-0940,455.37,debit_card,approved,Oaxaca,Oaxaca,2026-01-09T08:40:40.863Z,8,5,,16,455.37,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-3c68,CUS-0066,4272.49,spei,approved,Ciudad de México,CDMX,2026-01-09T09:00:22.888Z,9,5,312123.601,98,540.04,0,false,true,false,false,false,true,15,"Amount 4,272 MXN is 7.9x customer average (z-score: 3.0)"
TXN-mm23fa5x-2e32,CUS-0412,1481.35,credit_card,approved,Guadalajara,Jalisco,2026-01-09T09:12:33.668Z,9,5,,78,1481.35,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-28c7,CUS-0855,743.63,credit_card,approved,León,Guanajuato,2026-01-09T09:26:59.587Z,9,5,211700.318,41,425.09,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-e14b,CUS-1498,679.86,spei,approved,Cancún,Quintana Roo,2026-01-09T10:03:34.832Z,10,5,,36,679.86,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa5x-6c30,CUS-0890,529.54,credit_card,approved,Ciudad de México,CDMX,2026-01-09T10:03:46.284Z,10,5,59587.105,23,536.66,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-aa6c,CUS-1320,1255.75,credit_card,approved,Tijuana,Baja California,2026-01-09T10:16:44.590Z,10,5,,70,1255.75,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5x-5d12,CUS-0140,696.86,credit_card,approved,Monterrey,Nuevo León,2026-01-09T10:36:38.281Z,10,5,,37,696.86,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-5adf,CUS-1031,994.18,credit_card,approved,Cancún,Quintana Roo,2026-01-09T10:54:15.187Z,10,5,,57,994.18,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa5x-f890,CUS-0122,589.77,spei,approved,Tijuana,Baja California,2026-01-09T10:58:24.176Z,10,5,,28,589.77,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-ce41,CUS-0634,183.41,credit_card,declined,Guadalajara,Jalisco,2026-01-09T11:05:36.799Z,11,5,,1,183.41,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-3275,CUS-1015,409.34,credit_card,approved,Monterrey,Nuevo León,2026-01-09T11:17:57.317Z,11,5,,12,409.34,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-7aad,CUS-0710,480.57,wallet,approved,Cancún,Quintana Roo,2026-01-09T11:22:58.481Z,11,5,81788.09,18,769.34,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa5x-c7be,CUS-1342,715.81,spei,approved,Ciudad de México,CDMX,2026-01-09T11:32:28.785Z,11,5,,38,715.81,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-cc0c,CUS-1375,845.08,wallet,approved,Guadalajara,Jalisco,2026-01-09T11:42:48.767Z,11,5,,47,845.08,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-d2b1,CUS-0062,1191.02,debit_card,approved,Ciudad de México,CDMX,2026-01-09T11:49:58.570Z,11,5,390018.55,67,3734.16,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-8118,CUS-1369,774.1,credit_card,approved,León,Guanajuato,2026-01-09T11:51:07.131Z,11,5,,43,774.10,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-fb39,CUS-0973,1246.19,credit_card,approved,Ciudad de México,CDMX,2026-01-09T11:51:21.968Z,11,5,,70,1246.19,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-7a8f,CUS-0203,426.44,debit_card,approved,Ciudad de México,CDMX,2026-01-09T11:53:00.147Z,11,5,,14,426.44,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-ee7e,CUS-1460,427.35,spei,approved,Tijuana,Baja California,2026-01-09T12:04:40.967Z,12,5,,14,427.35,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-4fb3,CUS-0271,2208.14,credit_card,declined,Puebla,Puebla,2026-01-09T12:04:52.541Z,12,5,,91,2208.14,1,false,false,false,false,false,false,10,"Amount 2,208 MXN is 1.0x customer average (z-score: 1.0); High-risk payment method: Credit Card"
TXN-mm23fa5x-5500,CUS-1351,1081.99,oxxo,declined,Guadalajara,Jalisco,2026-01-09T12:07:18.042Z,12,5,,62,1081.99,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-3a78,CUS-1242,244.51,debit_card,approved,Mérida,Yucatán,2026-01-09T12:22:59.568Z,12,5,52234.066,3,1446.28,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-651f,CUS-0304,3389.64,debit_card,declined,Tijuana,Baja California,2026-01-09T12:42:41.225Z,12,5,,96,3389.64,1,false,false,false,false,false,false,16,"Amount 3,390 MXN is 1.0x customer average (z-score: 2.2); Transaction from fraud hotspot: Tijuana"
TXN-mm23fa5x-4f3f,CUS-1165,953.47,oxxo,approved,Ciudad de México,CDMX,2026-01-09T12:47:49.241Z,12,5,98182.937,55,914.35,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-2129,CUS-1066,995.53,credit_card,approved,Ciudad de México,CDMX,2026-01-09T13:08:26.830Z,13,5,488092.007,57,1420.73,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-832b,CUS-0819,3742.48,credit_card,approved,Guadalajara,Jalisco,2026-01-09T13:11:22.430Z,13,5,616631.515,97,1208.43,0,false,true,false,false,false,true,18,"Amount 3,742 MXN is 3.1x customer average (z-score: 2.5); High-risk payment method: Credit Card"
TXN-mm23fa5x-b201,CUS-1138,1293.97,credit_card,approved,Puebla,Puebla,2026-01-09T13:12:37.886Z,13,5,,72,1293.97,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-6cc3,CUS-0356,428.46,credit_card,approved,Monterrey,Nuevo León,2026-01-09T13:14:25.654Z,13,5,429959.055,14,1543.70,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-1682,CUS-0244,432.23,debit_card,approved,Ciudad de México,CDMX,2026-01-09T13:17:19.777Z,13,5,,14,432.23,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-f8ff,CUS-0523,1787.3,credit_card,approved,Querétaro,Querétaro,2026-01-09T13:24:13.857Z,13,5,,85,1787.30,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-e596,CUS-0449,326.19,spei,approved,Guadalajara,Jalisco,2026-01-09T13:32:52.706Z,13,5,,6,326.19,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-0dcc,CUS-1313,1402.87,spei,approved,Monterrey,Nuevo León,2026-01-09T13:37:56.381Z,13,5,375779.427,76,854.46,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-8bc3,CUS-0929,536.53,spei,declined,Ciudad de México,CDMX,2026-01-09T13:46:01.846Z,13,5,138143.159,24,973.92,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-f206,CUS-0744,840.29,credit_card,approved,Monterrey,Nuevo León,2026-01-09T13:54:51.597Z,13,5,,47,840.29,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-9f7c,CUS-0329,509.21,spei,approved,Tijuana,Baja California,2026-01-09T14:01:49.764Z,14,5,588293.203,21,243.79,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-5dae,CUS-1221,2668.52,debit_card,approved,Ciudad de México,CDMX,2026-01-09T14:32:58.276Z,14,5,,94,2668.52,1,false,false,false,false,false,false,7,"Amount 2,669 MXN is 1.0x customer average (z-score: 1.5)"
TXN-mm23fa5x-39ed,CUS-1157,2195.09,debit_card,declined,Puebla,Puebla,2026-01-09T14:35:21.489Z,14,5,83023.734,91,1330.49,1,false,false,false,false,false,false,5,"Amount 2,195 MXN is 1.6x customer average (z-score: 1.0)"
TXN-mm23fa5x-12ef,CUS-0829,11591.04,credit_card,approved,Monterrey,Nuevo León,2026-01-09T14:36:33.290Z,14,5,,100,11591.04,1,false,false,false,false,false,false,20,"Amount 11,591 MXN is 1.0x customer average (z-score: 10.2); High-risk payment method: Credit Card"
TXN-mm23fa5x-bc84,CUS-0189,1509.29,credit_card,approved,Guadalajara,Jalisco,2026-01-09T14:49:07.859Z,14,5,436797.3,79,1193.59,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-a417,CUS-1426,735.37,oxxo,approved,Guadalajara,Jalisco,2026-01-09T14:49:39.702Z,14,5,,40,735.37,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-a2cf,CUS-0096,507.34,debit_card,approved,Ciudad de México,CDMX,2026-01-09T15:14:57.232Z,15,5,,21,507.34,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-16e5,CUS-1259,627.24,debit_card,approved,Tijuana,Baja California,2026-01-09T15:25:11.090Z,15,5,,32,627.24,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-4a31,CUS-1255,1314.39,debit_card,approved,Guadalajara,Jalisco,2026-01-09T15:33:25.652Z,15,5,65549.773,72,725.41,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-0b75,CUS-0248,777.72,debit_card,pending,Guadalajara,Jalisco,2026-01-09T15:53:08.453Z,15,5,539614.692,43,368.79,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-8ac8,CUS-0185,365.17,debit_card,approved,Ciudad de México,CDMX,2026-01-09T15:53:35.416Z,15,5,,9,365.17,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-b6c4,CUS-0190,541.47,debit_card,approved,Guadalajara,Jalisco,2026-01-09T15:55:43.372Z,15,5,359172.107,24,471.60,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-f15f,CUS-0392,543.47,wallet,approved,Mérida,Yucatán,2026-01-09T16:01:36.812Z,16,5,,24,543.47,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-b1b6,CUS-0994,437.41,credit_card,approved,Ciudad de México,CDMX,2026-01-09T16:03:57.125Z,16,5,,15,437.41,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-6952,CUS-0743,752.02,debit_card,approved,Ciudad de México,CDMX,2026-01-09T16:23:11.483Z,16,5,281731.25,41,915.07,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-79c8,CUS-0340,477.52,oxxo,chargeback,Ciudad de México,CDMX,2026-01-09T16:28:05.855Z,16,5,,18,477.52,1,false,false,false,false,false,false,25,Transaction resulted in chargeback
TXN-mm23fa5x-647e,CUS-0364,872.85,spei,approved,Tijuana,Baja California,2026-01-09T16:30:50.630Z,16,5,30930.932,50,2692.46,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-b9b8,CUS-0274,404.83,credit_card,approved,Ciudad de México,CDMX,2026-01-09T16:32:07.775Z,16,5,324365.007,12,651.88,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-cf97,CUS-0960,1113.58,oxxo,approved,Guadalajara,Jalisco,2026-01-09T16:40:48.227Z,16,5,,64,1113.58,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-4e37,CUS-1385,1682.77,debit_card,approved,Querétaro,Querétaro,2026-01-09T16:45:56.405Z,16,5,,83,1682.77,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-15c4,CUS-1417,643.5,oxxo,approved,Monterrey,Nuevo León,2026-01-09T16:51:28.022Z,16,5,,33,643.50,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-9048,CUS-0252,683.45,spei,approved,Guadalajara,Jalisco,2026-01-09T17:12:46.243Z,17,5,,36,683.45,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-273f,CUS-0730,2016.19,wallet,approved,Ciudad de México,CDMX,2026-01-09T17:29:44.508Z,17,5,185359.138,89,736.40,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-3dcd,CUS-1473,1981.07,spei,approved,Tijuana,Baja California,2026-01-09T17:51:44.727Z,17,5,343331.307,88,1184.07,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-854b,CUS-0332,773.39,credit_card,approved,Querétaro,Querétaro,2026-01-09T17:56:10.284Z,17,5,277228.324,43,1031.83,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-ceb1,CUS-0202,3823.96,spei,approved,Mérida,Yucatán,2026-01-09T18:10:44.836Z,18,5,,97,3823.96,1,false,false,false,false,false,false,13,"Amount 3,824 MXN is 1.0x customer average (z-score: 2.6)"
TXN-mm23fa5x-ea3d,CUS-0520,889.53,credit_card,approved,Guadalajara,Jalisco,2026-01-09T18:25:16.933Z,18,5,,51,889.53,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-84d0,CUS-0626,499.23,credit_card,approved,Ciudad de México,CDMX,2026-01-09T18:37:05.461Z,18,5,153640.506,20,1426.56,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-4512,CUS-1328,1930.98,debit_card,approved,Ciudad de México,CDMX,2026-01-09T18:45:24.314Z,18,5,334517.876,88,1560.81,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-5354,CUS-0769,1092.67,credit_card,approved,Cancún,Quintana Roo,2026-01-09T18:46:20.218Z,18,5,,62,1092.67,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa5x-346b,CUS-1142,722.53,credit_card,chargeback,Cancún,Quintana Roo,2026-01-09T18:59:47.671Z,18,5,,39,722.53,1,false,false,false,false,false,false,35,Transaction resulted in chargeback; Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa5x-4d8b,CUS-1054,1293.73,credit_card,approved,Ciudad de México,CDMX,2026-01-09T19:00:01.752Z,19,5,210366.104,72,1305.31,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-5d27,CUS-0360,228.3,credit_card,approved,Monterrey,Nuevo León,2026-01-09T19:03:24.686Z,19,5,,2,228.30,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-17e5,CUS-1214,457.56,spei,approved,León,Guanajuato,2026-01-09T19:10:28.500Z,19,5,,17,457.56,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-14ca,CUS-0077,511.01,oxxo,pending,Puebla,Puebla,2026-01-09T19:17:31.957Z,19,5,93489.919,21,986.35,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-4abb,CUS-0632,866.95,credit_card,approved,Querétaro,Querétaro,2026-01-09T20:06:44.053Z,20,5,,49,866.95,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-a08d,CUS-0382,770.8,spei,approved,Oaxaca,Oaxaca,2026-01-09T20:28:26.356Z,20,5,,42,770.80,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-1599,CUS-0483,1325.12,oxxo,approved,Querétaro,Querétaro,2026-01-09T20:33:49.670Z,20,5,,73,1325.12,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-ebde,CUS-1388,517.86,spei,approved,Guadalajara,Jalisco,2026-01-09T20:38:25.365Z,20,5,,22,517.86,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-c334,CUS-1477,928.54,credit_card,declined,Tijuana,Baja California,2026-01-09T20:48:49.442Z,20,5,169792.332,53,1331.29,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5x-a5a1,CUS-0968,1118.13,debit_card,declined,Querétaro,Querétaro,2026-01-09T20:50:43.037Z,20,5,81402.303,64,965.57,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-d148,CUS-0981,313.85,credit_card,approved,Mérida,Yucatán,2026-01-09T21:04:50.354Z,21,5,79654.345,6,965.62,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-6f1c,CUS-0094,2258.41,debit_card,approved,Monterrey,Nuevo León,2026-01-09T21:04:54.524Z,21,5,51659.737,92,940.82,1,false,false,false,false,false,false,5,"Amount 2,258 MXN is 2.4x customer average (z-score: 1.1)"
TXN-mm23fa5x-784a,CUS-0884,1948.03,credit_card,approved,Querétaro,Querétaro,2026-01-09T21:12:03.516Z,21,5,,88,1948.03,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-1ba3,CUS-0553,708.59,credit_card,declined,Puebla,Puebla,2026-01-09T21:16:29.173Z,21,5,168157.764,38,1205.52,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-ebf9,CUS-1050,654.07,oxxo,approved,Tijuana,Baja California,2026-01-09T21:17:08.865Z,21,5,341129.735,34,1131.10,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-4239,CUS-1467,1541.93,wallet,approved,Guadalajara,Jalisco,2026-01-09T21:21:59.470Z,21,5,,80,1541.93,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-a222,CUS-0251,836.96,debit_card,approved,Monterrey,Nuevo León,2026-01-09T21:22:23.422Z,21,5,,47,836.96,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-cf29,CUS-1158,393.38,debit_card,approved,León,Guanajuato,2026-01-09T21:33:42.867Z,21,5,604347.226,11,541.29,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-1eb2,CUS-1388,299.79,credit_card,approved,Querétaro,Querétaro,2026-01-09T21:36:13.099Z,21,5,3467.734,5,517.86,1,false,false,false,true,false,true,15,City changed within 2-hour window (geo anomaly); High-risk payment method: Credit Card
TXN-mm23fa5x-7305,CUS-1178,363.31,spei,approved,Ciudad de México,CDMX,2026-01-09T21:39:55.579Z,21,5,264756.205,9,914.94,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-fcfb,CUS-1157,1109.05,debit_card,approved,Tijuana,Baja California,2026-01-09T21:42:31.702Z,21,5,25630.213,63,1618.69,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-4cb0,CUS-0783,230.59,debit_card,approved,Guadalajara,Jalisco,2026-01-09T21:44:10.730Z,21,5,97047.589,2,1489.68,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-b3d0,CUS-1129,2056.07,wallet,approved,Guadalajara,Jalisco,2026-01-09T21:57:49.110Z,21,5,135116.318,89,430.29,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-6717,CUS-1446,970.54,credit_card,approved,Monterrey,Nuevo León,2026-01-09T21:58:31.821Z,21,5,256537.08,56,465.89,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-6fd7,CUS-0760,429.69,spei,declined,Cancún,Quintana Roo,2026-01-09T22:03:09.359Z,22,5,80047.583,14,641.15,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa5x-6dc6,CUS-0338,572.78,credit_card,approved,Puebla,Puebla,2026-01-09T22:04:38.623Z,22,5,,27,572.78,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-6d98,CUS-1159,208.35,oxxo,approved,Monterrey,Nuevo León,2026-01-09T22:10:26.564Z,22,5,163709.673,2,402.02,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-c088,CUS-1233,343.68,debit_card,approved,Ciudad de México,CDMX,2026-01-09T22:34:56.719Z,22,5,132402.216,7,2093.78,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-cfcc,CUS-1108,1222.11,oxxo,declined,Cancún,Quintana Roo,2026-01-09T22:37:06.508Z,22,5,,69,1222.11,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa5x-e8a1,CUS-0923,1718.68,credit_card,approved,Ciudad de México,CDMX,2026-01-09T22:40:22.152Z,22,5,,84,1718.68,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-ab81,CUS-0514,684.71,credit_card,approved,Querétaro,Querétaro,2026-01-09T22:41:29.035Z,22,5,,36,684.71,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-3f66,CUS-1387,449.32,credit_card,approved,Tijuana,Baja California,2026-01-09T22:47:22.703Z,22,5,192252.845,16,469.22,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa5x-9645,CUS-1163,173.56,spei,approved,Monterrey,Nuevo León,2026-01-09T22:48:19.449Z,22,5,,1,173.56,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-8c30,CUS-0283,745.84,debit_card,approved,Mérida,Yucatán,2026-01-09T23:02:35.196Z,23,5,,41,745.84,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-d029,CUS-0511,301.45,credit_card,approved,Monterrey,Nuevo León,2026-01-09T23:13:53.232Z,23,5,,5,301.45,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa5x-867a,CUS-0137,477.89,debit_card,approved,León,Guanajuato,2026-01-09T23:20:12.518Z,23,5,,18,477.89,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-318f,CUS-0384,554.91,debit_card,approved,Tijuana,Baja California,2026-01-09T23:27:17.413Z,23,5,223050.631,25,757.22,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa5x-6ee9,CUS-0929,572.61,oxxo,approved,Ciudad de México,CDMX,2026-01-09T23:37:26.075Z,23,5,35484.229,27,755.22,1,false,false,false,false,false,false,0,
TXN-mm23fa5x-c061,CUS-1390,577.69,debit_card,approved,Ciudad de México,CDMX,2026-01-09T23:51:59.879Z,23,5,349903.233,27,1928.95,0,false,false,false,false,false,false,0,
TXN-mm23fa5x-0477,CUS-0324,1077.89,credit_card,approved,Ciudad de México,CDMX,2026-01-09T23:55:26.705Z,23,5,,61,1077.89,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
